시도명,시군구명,의료기관종별,의료기관명,개설구분,개설일자,입원실,병상,연락처,응급의료센터지정,소재지도로명주소,소재지지번주소,경도,위도,데이터기준일자
강원도,춘천시,한의원,남궁현 한의원,개인,05/01/2004,0,0,033-262-1080,N,강원도 춘천시 안마산로 225 (퇴계동),강원도 춘천시 퇴계동 1013-3,127.738952245848,37.8493731828938,12/31/2017
강원도,춘천시,의원,송이비인후과의원,개인,04/26/2004,0,0,033-244-7550,N,강원도 춘천시 춘주로 143 (퇴계동),강원도 춘천시강원도 춘천시 퇴계동 903-7(2층),127.724462701669,37.8589994056955,12/31/2017
강원도,춘천시,의원,배재천신경과의원,개인,11/01/2003,0,0,033-261-3710,N,강원도 춘천시 후석로 22 (석사동),강원도 춘천시 석사동 807-1,127.740278698038,37.8567555575926,12/31/2017
강원도,춘천시,의원,조세흠성형외과의원,개인,10/20/2003,0,0,033-242-2447,N,강원도 춘천시 시청길10번길 4-2 (조양동),강원도 춘천시 조양동 26-1,127.728521833063,37.8802550708819,12/31/2017
강원도,춘천시,의원,중앙재활의학과의원,개인,06/13/2003,0,0,033-254-7555,N,강원도 춘천시 중앙로 63 (중앙로2가),강원도 춘천시 중앙로2가22-1,127.72692185682,37.8794674946272,12/31/2017
강원도,춘천시,한의원,동인당한의원,개인,04/28/2003,0,0,033-264-7575,N,강원도 춘천시 후석로 16 (석사동),강원도 춘천시 석사동 807-3,127.739893355373,37.8564573709485,12/31/2017
강원도,춘천시,치과의원,이튼치과의원,개인,04/14/2003,0,0,033-251-0101,N,강원도 춘천시 방송길 98  5 6층 (온의동),강원도 춘천시 온의동 6번지 40호,127.720167384546,37.867927550585,12/31/2017
강원도,춘천시,의원,상쾌한아침외과의원,개인,03/21/2003,6,9,033-264-5102,N,강원도 춘천시 후석로 22 (석사동),강원도 춘천시 석사동807-1,127.740278698038,37.8567555575926,12/31/2017
강원도,춘천시,한의원,한중한의원,개인,02/20/2003,0,0,033-252-1075,N,강원도 춘천시 후석로 300 (후평동),강원도 춘천시 후평3동 794-1,127.751492080444,37.8781160303684,12/31/2017
강원도,춘천시,의원,효자한림의원,개인,02/10/2003,0,0,033-242-7581,N,강원도 춘천시 춘천로 181 (운교동),강원도 춘천시 운교동 182번지 4호 2층,127.734320653033,37.8767362000704,12/31/2017
강원도,춘천시,의원,이정열내과의원,개인,01/01/2003,0,0,033-243-7659,N,강원도 춘천시 춘주로 151  2층 (퇴계동),강원도 춘천시 퇴계동 914번지 7호 2층,127.725168699071,37.8586226141511,12/31/2017
강원도,춘천시,치과의원,메리트치과의원,개인,12/16/2002,0,0,033-253-8275,N,강원도 춘천시 지석로 29 (석사동),강원도 춘천시 석사동866 (중앙프라자2층),127.738437136949,37.8536789828496,12/31/2017
강원도,춘천시,한의원,태광한의원,개인,10/14/2002,0,0,033-262-4072,N,강원도 춘천시 후석로 10 (석사동),강원도 춘천시 석사동 809-3,127.739372246383,37.8559876880926,12/31/2017
강원도,춘천시,치과의원,예당치과의원,개인,09/30/2002,0,0,033-262-1992,N,강원도 춘천시 후석로 22 (석사동),강원도 춘천시 석사동807-1,127.740278698038,37.8567555575926,12/31/2017
강원도,춘천시,한의원,희망한의원,개인,09/02/2002,0,0,033-262-7007,N,강원도 춘천시 후석로 22 (석사동),강원도 춘천시 석사동807-1,127.740278698038,37.8567555575926,12/31/2017
강원도,춘천시,의원,안정신건강의학과의원,개인,07/18/2002,0,0,033-244-8333,N,강원도 춘천시 금강로 68-2 (조양동 대원빌딩 4층),강원도 춘천시 조양동 49번지 5호 대원빌딩 4층,127.728650595028,37.8792372042377,12/31/2017
강원도,춘천시,의원,윤동석내과의원,개인,05/07/2002,0,0,033-263-7524,N,강원도 춘천시 칠전서길 38-14 (칠전동),강원도 춘천시 칠전동588-2,127.713390203325,37.8421778589343,12/31/2017
강원도,춘천시,의원,권재활의학과의원,개인,04/19/2002,0,0,033-244-3465,N,강원도 춘천시 중앙로 104 (낙원동),강원도 춘천시 낙원동 64번지 1호,127.723337761751,37.8772876900055,12/31/2017
강원도,춘천시,의원,원정형외과의원,개인,02/27/2002,0,0,033-264-3500,N,강원도 춘천시 지석로 75 (석사동),강원도 춘천시 석사동 880번지 5호,127.74371802378,37.851329826915,12/31/2017
강원도,춘천시,의원,호산부인과의원,개인,12/24/2001,21,26,033-264-1700,N,강원도 춘천시 퇴계로 189 (석사동),강원도 춘천시 석사동796-4,127.73984424496,37.8575024601731,12/31/2017
강원도,춘천시,치과의원,강남S치과의원,개인,10/10/2001,0,0,033-244-1640,N,강원도 춘천시 경춘로 2362  4층 (온의동),강원도 춘천시 온의동 513번지 7호,127.720544873587,37.8642612495904,12/31/2017
강원도,춘천시,의원,성심안과의원,개인,07/02/2001,1,1,033-256-7585,N,강원도 춘천시 금강로 69 (조양동),강원도 춘천시 조양동 48-10,127.729264840136,37.8791304877936,12/31/2017
강원도,춘천시,의원,참사랑내과의원,개인,06/28/2001,0,0,033-242-7560,N,강원도 춘천시 효자로 57 (효자동),강원도 춘천시 효자1동 671번지 10호 (2층),127.729835622492,37.8690853167556,12/31/2017
강원도,춘천시,의원,아름다운산부인과의원,개인,05/25/2001,10,13,033-244-7800,N,강원도 춘천시 터미널길 21 (온의동),강원도 춘천시 온의동 123-29,127.719100969001,37.8643929852424,12/31/2017
강원도,춘천시,의원,사랑나무 소아청소년과의원,개인,05/25/2001,0,0,033-252-8275,N,강원도 춘천시 방송길 84 (온의동 롯데마트3층),강원도 춘천시 온의동 6번지 25호 롯데마트3층,127.718084936534,37.8685803590255,12/31/2017
강원도,춘천시,의원,우리정형외과의원,개인,05/15/2001,0,0,033-243-7588,N,강원도 춘천시 후석로 348-1 (후평동),강원도 춘천시 후평동 703-2,127.748739614607,37.8819305817694,12/31/2017
강원도,춘천시,의원,심소아청소년과의원,개인,05/02/2001,0,0,033-264-0369,N,강원도 춘천시 동면 춘천순환로 609  3층,강원도 춘천시 동면 장학리 1007번지 6호,127.755648605984,37.8931718477368,12/31/2017
강원도,춘천시,의원,파티마의원,개인,04/27/2001,0,0,033-263-3055,N,강원도 춘천시 후석로 16 (석사동),강원도 춘천시 석사동807-3,127.739893355373,37.8564573709485,12/31/2017
강원도,춘천시,한의원,석사한섬한의원,개인,04/23/2001,0,0,033-262-1025,N,강원도 춘천시 후석로 41 (석사동),강원도 춘천시 석사동 653-1,127.741431989635,37.858443011976,12/31/2017
강원도,춘천시,의원,성심의원,개인,03/29/2001,0,0,033-262-3114,N,강원도 춘천시 퇴계로 166 (퇴계동),강원도 춘천시 퇴계동983-1,127.737432663266,37.8581638991868,12/31/2017
강원도,춘천시,의원,현대연합의원,개인,03/22/2001,0,0,033-243-7585,N,강원도 춘천시 중앙로 136 (소양로4가),강원도 춘천시 소양로4가 115-10,127.72010238697,37.876135774088,12/31/2017
강원도,춘천시,한의원,소림한의원,개인,03/16/2001,0,0,033-264-7533,N,강원도 춘천시 후석로186번길 10-1 (석사동),강원도 춘천시 석사동 728-5,127.753323635095,37.8674156264998,12/31/2017
강원도,춘천시,의원,누가이비인후과의원,개인,02/02/2001,3,3,033--263-7544,N,강원도 춘천시 퇴계농공로 10 (석사동),강원도 춘천시 석사동 878번지 2호,127.744043904888,37.8523937506838,12/31/2017
강원도,춘천시,의원,사랑마취통증의학과의원,개인,01/22/2001,0,0,033-242-7516,N,강원도 춘천시 안마산로 99-1  4층 (퇴계동),강원도 춘천시 퇴계동 322번지 115호 4층,127.725826275355,37.8806272874776,12/31/2017
강원도,춘천시,한의원,길한의원,개인,12/04/2000,0,0,033-241-8330,N,강원도 춘천시 중앙로 82-1 (중앙로2가),강원도 춘천시 중앙로2가 64번지 1호 3 4층,127.725152001453,37.8785173169754,12/31/2017
강원도,춘천시,의원,영인의원,개인,10/17/2000,0,0,033-256-5688,N,강원도 춘천시 중앙로 60  1층 (중앙로2가),강원도 춘천시 중앙로2가 95번지,127.726885833859,37.879990007888,12/31/2017
강원도,춘천시,의원,우리가정의학과의원,개인,09/26/2000,0,0,033-263-1717,N,강원도 춘천시 후석로186번길 10-1 (석사동  유명빌딩 2층),강원도 춘천시 석사동 728번지 5호 유명빌딩 2층,127.753323635095,37.8674156264998,12/31/2017
강원도,춘천시,의원,온세의원,개인,08/25/2000,0,0,033-252-7660,N,강원도 춘천시 스포츠타운길 533 (온의동),강원도 춘천시 온의동65-44,127.714627780376,37.8690676373128,12/31/2017
강원도,춘천시,치과의원,이하형치과의원,개인,08/14/2000,0,0,033-264-2875,N,강원도 춘천시 후석로 10 (석사동),강원도 춘천시 석사동809-3,127.739372246383,37.8559876880926,12/31/2017
강원도,춘천시,의원,현대정형외과의원,개인,07/19/2000,0,0,033-262-6300,N,강원도 춘천시 후석로 10 (석사동),강원도 춘천시 석사동809-3,127.739372246383,37.8559876880926,12/31/2017
강원도,춘천시,의원,허남현내과의원,개인,07/13/2000,0,0,033-263-5010,N,강원도 춘천시 지석로 11  2층 (퇴계동),강원도 춘천시 퇴계동 164번지 3호,127.73749445833,37.8535327309887,12/31/2017
강원도,춘천시,치과의원,열린치과의원,개인,06/17/2000,0,0,033-242-2870,N,강원도 춘천시 춘천로 249 (효자동),강원도 춘천시 효자3동756-6(4층),127.741268502235,37.8793105145107,12/31/2017
강원도,춘천시,한의원,경희장수한의원,개인,04/28/2000,0,0,033-241-0061,N,강원도 춘천시 춘천로 181 (운교동),강원도 춘천시 운교동 182-4,127.734320653033,37.8767362000704,12/31/2017
강원도,춘천시,한의원,육림한의원,개인,04/22/2000,0,0,033-254-2222,N,강원도 춘천시 금강로 102 (운교동),강원도 춘천시 운교동 169-16,127.730842702886,37.8766112071002,12/31/2017
강원도,춘천시,한의원,태인한의원,개인,04/22/2000,0,0,033-256-8275,N,강원도 춘천시 공지로 350 (효자동),강원도 춘천시 효자1동 673번지 15호,127.727717577047,37.8701616982471,12/31/2017
강원도,춘천시,치과의원,유펜세브란스치과의원,개인,03/20/2000,0,0,033-261-5081,N,강원도 춘천시 후석로 16 (석사동),강원도 춘천시 석사동807-3(서진빌딩 3층),127.739893355373,37.8564573709485,12/31/2017
강원도,춘천시,의원,김정배이비인후과의원,개인,02/12/2000,0,0,033-255-7575,N,강원도 춘천시 후석로 304 (후평동),강원도 춘천시 후평동 67번지 8호,127.751320604445,37.8784039995536,12/31/2017
강원도,춘천시,의원,이대광성형외과의원,개인,02/09/2000,0,0,033-255-9682,N,강원도 춘천시 금강로 57 (조양동),강원도 춘천시 조양동26-3,127.728385847763,37.8801376251441,12/31/2017
강원도,춘천시,의원,민병철내과의원,개인,02/08/2000,0,0,033-251-8242,N,강원도 춘천시 후석로 326  403호 (후평동  엠타워빌딩),강원도 춘천시 후평동 701번지 8호,127.750189622202,37.8800685216113,12/31/2017
강원도,춘천시,의원,구철회내과의원,개인,01/05/2000,0,0,033-244-3500,N,강원도 춘천시 춘천로 188 (효자동),강원도 춘천시 효자동 654번지 9호,127.735379505708,37.8762610270549,12/31/2017
강원도,춘천시,한의원,대추나무한의원,개인,01/03/2000,0,0,033-255-1075,N,강원도 춘천시 후석로 277 (후평동),강원도 춘천시 후평동 798-9,127.752270829884,37.876387686595,12/31/2017
강원도,춘천시,의원,조도연정형외과의원,개인,11/15/1999,0,0,033-252-2800,N,강원도 춘천시 경춘로 2348  지하층 1층 (온의동),강원도 춘천시 온의동514-5,127.719674465675,37.8630067581705,12/31/2017
강원도,춘천시,치과의원,동아연세치과의원,개인,11/15/1999,0,0,033-244-2875,N,강원도 춘천시 후석로228번길 5 (후평동),강원도 춘천시 후평3동 891-11,127.753274569017,37.8719296860692,12/31/2017
강원도,춘천시,치과의원,심상현치과의원,개인,07/24/1999,0,0,033-244-2877,N,강원도 춘천시 시청길10번길 4-2 (조양동),강원도 춘천시 조양동 26번지 1호,127.728521833063,37.8802550708819,12/31/2017
강원도,춘천시,의원,하나의원,개인,05/24/1999,11,29,033-248-7500,N,강원도 춘천시 후석로 355 (후평동  지하1층  2 3 4 6층),강원도 춘천시  704번지 22호 지하1층  2 3 4 6층,127.747782742621,37.8825052049291,12/31/2017
강원도,춘천시,의원,석사성모의원,개인,05/13/1999,0,0,033-263-4589,N,강원도 춘천시 우석로101번길 86  205.206호 (석사동  석사대우아파트상가),강원도 춘천시 석사동 721-2,127.757717750642,37.8687942656861,12/31/2017
강원도,춘천시,의원,이봉휘내과의원,개인,05/01/1999,0,0,033-242-4020,N,강원도 춘천시 금강로 72 (조양동),강원도 춘천시 조양동49-11,127.72890206262,37.8788593486893,12/31/2017
강원도,춘천시,치과의원,연세바른치과의원,개인,04/29/1999,0,0,033-263-2872,N,강원도 춘천시 퇴계농공로 22  204호 (석사동),강원도 춘천시 석사동880-4프라임타워204호,127.744150109622,37.8512496684711,12/31/2017
강원도,춘천시,치과의원,연세아이나라치과의원,개인,04/22/1999,0,0,033-244-8873,N,강원도 춘천시 금강로 69  7층 (조양동),강원도 춘천시 조양동 48번지 10호,127.729264840136,37.8791304877936,12/31/2017
강원도,춘천시,의원,한국종합의원,개인,04/20/1999,0,0,033-259-8105,N,강원도 춘천시 금강로 39 (낙원동),강원도 춘천시 낙원동 27-1,127.726903935,37.8812514890666,12/31/2017
강원도,춘천시,한의원,하나한의원,개인,03/10/1999,0,0,033-253-5566,N,강원도 춘천시 충열로79번길 37 (우두동),강원도 춘천시 우두동 707-1,127.732884384156,37.899988475425,12/31/2017
강원도,춘천시,의원,고려비뇨기과의원,개인,03/06/1999,0,0,033-242-7580,N,강원도 춘천시 보안길 65 (후평동),강원도 춘천시 후평동 701번지 8호 엠타워,127.750371113271,37.8801860381844,12/31/2017
강원도,춘천시,의원,문유보이비인후과의원,개인,03/03/1999,0,0,033-261-7580,N,강원도 춘천시 후석로 12 (석사동),강원도 춘천시 석사동 809-2(4층),127.739553566744,37.8561322523012,12/31/2017
강원도,춘천시,한의원,강원한의원,개인,12/15/1998,0,0,033-244-7589,N,강원도 춘천시 춘천로 313 (후평동),강원도 춘천시 후평동 704-6,127.74735228411,37.882053772823,12/31/2017
강원도,춘천시,한의원,부민한의원,개인,12/02/1998,0,0,033-262-1900,N,강원도 춘천시 퇴계농공로 22 (석사동),강원도 춘천시 석사동 880-4,127.744150109622,37.8512496684711,12/31/2017
강원도,춘천시,치과의원,홍치과의원,개인,11/16/1998,0,0,033-262-2450,N,강원도 춘천시 퇴계로 188 (석사동),강원도 춘천시 석사동 799번지 2호,127.739368207143,37.8571410002544,12/31/2017
강원도,춘천시,한의원,우덕안한의원,개인,09/25/1998,0,0,033-242-2114,N,강원도 춘천시 금강로 38 (소양로3가),강원도 춘천시 소양로3가180-5,127.726359634562,37.8808808100327,12/31/2017
강원도 ,홍천군,의원,양학석영상의학과,개인,10/21/1999,,,033-434-8972,N,강원도 홍천군 홍천읍 홍천로 318,강원도 홍천군 홍천읍 희망리 363-1,127.880558,37.688284,03/30/2018
강원도 ,홍천군,의원,서울의원,개인,04/15/2000,4,8,033-433-2652,N,강원도 홍천군 서석면 구룡령로 2520,강원도 홍천군 서석면 풍암리 476-15,128.185011,37.712699,03/30/2018
강원도 ,홍천군,의원,홍천연세안과의원,개인,04/21/2000,,,033-435-9009,N,강원도 홍천군 홍천읍 홍천로 318,강원도 홍천군 홍천읍 희망리 363-1,127.880558,37.688284,03/30/2018
강원도 ,홍천군,의원,서울삼성내과의원,개인,05/26/2000,,,033-435-8875,N,강원도 홍천군 홍천읍 홍천로 366,강원도 홍천군 홍천읍 신장대리 55-47,127.885909,37.689001,03/30/2018
강원도 ,홍천군,의원,호산외과의원,개인,09/26/2000,,,033-432-9387,N,강원도 홍천군 남면 양덕원2길 19,강원도 홍천군 남면 양덕원리 194-7,127.768643,37.616753,03/30/2018
강원도 ,홍천군,의원,성심의원,개인,05/10/2004,,,033-433-9117,N,강원도 홍천군 홍천읍 갈마로 15,강원도 홍천군 홍천읍 갈마곡리 184,127.898376,37.692788,03/30/2018
강원도 ,홍천군,의원,서울내과의원,개인,08/24/2004,,,033-433-3354,N,강원도 홍천군 홍천읍 신장대로 47-1,강원도 홍천군 홍천읍 희망리 332-8,127.881518,37.690348,03/30/2018
강원도 ,홍천군,의원,주민하내과의원,개인,03/27/2006,,,033-432-0875,N,강원도 홍천군 홍천읍 홍천로 284,강원도 홍천군 홍천읍 희망리 399,127.876872,37.688685,03/30/2018
강원도 ,홍천군,의원,서울안과의원,개인,04/21/2006,,,033-433-8270,N,강원도 홍천군 홍천읍 홍천로 356,강원도 홍천군 홍천읍 신장대리 64-1,127.885036,37.688594,03/30/2018
강원도 ,홍천군,의원,황이비인후과의원,개인,05/10/2006,,,033-432-7873,N,강원도 홍천군 홍천읍 홍천로 356,강원도 홍천군 홍천읍 신장대리 64-1,127.885036,37.688594,03/30/2018
강원도 ,홍천군,의원,모아산부인과의원,개인,05/15/2006,,,033-432-9020,N,강원도 홍천군 홍천읍 홍천로 356,강원도 홍천군 홍천읍 신장대리 64-1,127.885036,37.688594,03/30/2018
강원도 ,홍천군,의원,정성마취통증의학과의원,개인,01/05/2007,,,033-432-7588,N,강원도 홍천군 홍천읍 홍천로 315,강원도 홍천군 홍천읍 희망리 362-13,127.880387,37.688734,03/30/2018
강원도 ,홍천군,의원,연세우리비뇨기과,개인,11/02/2009,,,033-436-8200,N,강원도 홍천군 홍천읍 홍천로 356,강원도 홍천군 홍천읍 신장대리 64-1,127.885036,37.688594,03/30/2018
강원도 ,홍천군,의원,연세정신건강의학과,개인,11/14/2013,,,033-435-1375,N,강원도 홍천군 홍천읍 번영로 4,강원도 홍천군 홍천읍 희망리 328-11,127.88076,37.689401,03/30/2018
강원도 ,홍천군,의원,키즈메디소아청소년과의원,개인,01/03/2013,8,20,033-433-9933,N,강원도 홍천군 홍천읍 홍천로 326,강원도 홍천군 홍천읍 희망리 385-1,127.881613,37.688104,03/30/2018
강원도 ,홍천군,의원,기린소아청소년과의원,개인,05/06/2013,,,033-432-7208,N,강원도 홍천군 홍천읍 홍천로 321,강원도 홍천군 홍천읍 희망리 369,127.880727,37.688824,03/30/2018
강원도 ,홍천군,의원,삼성마취통증의학과의원,개인,10/20/2014,,,033-435-3663,N,강원도 홍천군 홍천읍 꽃뫼로 124,강원도 홍천군 홍천읍 신장대리 7-13,127.887413,37.691516,03/30/2018
강원도 ,홍천군,의원,우리들가정의학과의원,개인,12/01/2015,,,033-436-8277,N,강원도 홍천군 홍천읍 홍천로8길 4,강원도 홍천군 홍천읍 신장대리 16-22,127.887018,37.689885,03/30/2018
강원도 ,홍천군,의원,비발디닥터미의원,개인,07/18/2016,,,033-436-2280,N,강원도 홍천군 서면 한치골길 262,강원도 홍천군 서면 팔봉리 1290-2,127.678293,37.640564,03/30/2018
강원도 ,홍천군,치과의원,김강용치과의원,개인,04/30/1988,,,033-432-2875,N,강원도 홍천군 홍천읍 꽃뫼로 107,강원도 홍천군 홍천읍 신장대리 4-21,127.885644,37.691641,03/30/2018
강원도 ,홍천군,치과의원,서울치과의원,개인,05/01/1989,,,033-434-3556,N,강원도 홍천군 홍천읍 신장대로 73,강원도 홍천군 홍천읍 신장대리 73-3,127.884307,37.690711,03/30/2018
강원도 ,홍천군,치과의원,송재용치과의원,개인,12/02/1991,,,033-434-1900,N,강원도 홍천군 홍천읍 홍천로 318,강원도 홍천군 홍천읍 희망리 363-1,127.880558,37.688284,03/30/2018
강원도 ,홍천군,치과의원,현대치과의원,개인,03/18/1995,,,033-434-9355,N,강원도 홍천군 홍천읍 홍천로6길 9,강원도 홍천군 홍천읍 신장대리 65-12,127.884547,37.689684,03/30/2018
강원도 ,홍천군,치과의원,황치과의원,개인,05/30/1995,,,033-433-1356,N,강원도 홍천군 홍천읍 꽃뫼로 98,강원도 홍천군 홍천읍 신장대리 79-12,127.884488,37.691171,03/30/2018
강원도 ,홍천군,치과의원,탁치과의원,개인,06/01/1998,,,033-435-4933,N,강원도 홍천군 홍천읍 홍천로 366,강원도 홍천군 홍천읍 신장대리 55-47,127.885909,37.689001,03/30/2018
강원도 ,홍천군,치과의원,최귀현치과의원,개인,02/27/2004,,,033-435-7575,N,강원도 홍천군 홍천읍 번영로 39,강원도 홍천군 홍천읍 신장대리 72-10,127.88475,37.690162,03/30/2018
강원도 ,홍천군,치과의원,홍천치과의원,개인,05/24/2004,,,033-433-2804,N,강원도 홍천군 홍천읍 꽃뫼로 104 ,강원도 홍천군 홍천읍 신장대리 80-3,127.885157,37.691235,03/30/2018
강원도 ,홍천군,치과의원,서석중앙치과의원,개인,09/27/2005,,,033-433-1275,N,강원도 홍천군 서석면 구룡령로 2534,강원도 홍천군 서석면 풍암리 216-6,128.18628,37.712147,03/30/2018
강원도 ,홍천군,치과의원,바른손치과의원,개인,07/11/2007,,,033-436-2275,N,강원도 홍천군 홍천읍 홍천로 326,강원도 홍천군 홍천읍 희망리 385-1,127.881613,37.688104,03/30/2018
강원도 ,홍천군,치과의원,다나치과의원,개인,07/12/2007,,,033-433-2582,N,강원도 홍천군 홍천읍 홍천로 343,강원도 홍천군 홍천읍 신장대리 69-1,127.88338,37.688773,03/30/2018
강원도 ,홍천군,치과의원,김경수치과의원,개인,05/10/2011,,,033-434-2879,N,강원도 홍천군 홍천읍 홍천로 356,강원도 홍천군 홍천읍 신장대리 64-1,127.885036,37.688594,03/30/2018
강원도 ,홍천군,치과의원,중앙치과의원,개인,01/05/2012,,,033-432-2845,N,강원도 홍천군 남면 양덕원로 83,강원도 홍천군 남면 양덕원리 188,127.767884,37.61677,03/30/2018
강원도 ,홍천군,치과의원,서울명문치과의원,개인,11/04/2014,,,033-436-2804,N,강원도 홍천군 홍천읍 홍천로3길 16,강원도 홍천군 홍천읍 희망리 329-1,127.880692,37.689689,03/30/2018
강원도 ,홍천군,치과의원,미소치과의원,개인,01/15/2018,,,033-436-9011,N,강원도 홍천군 홍천읍 홍천로 363,강원도 홍천군 홍천읍 신장대리 65-44,127.885522,37.68946,03/30/2018
강원도 ,홍천군,한의원,경희한의원,개인,04/06/1992,,,033-434-1463,N,강원도 홍천군 홍천읍 홍천로 366,강원도 홍천군 홍천읍 신장대리 55-47,127.885909,37.689001,03/30/2018
강원도 ,홍천군,한의원,성심한의원,개인,09/10/1993,,,033-434-9500,N,강원도 홍천군 홍천읍 홍천로7길 6 ,강원도 홍천군 홍천읍 신장대리 43-4,127.886112,37.689758,03/30/2018
강원도 ,홍천군,한의원,명서한의원,개인,04/14/1995,,,033-435-8381,N,강원도 홍천군 홍천읍 홍천로3길 9,강원도 홍천군 홍천읍 희망리 329-12,127.880148,37.689419,03/30/2018
강원도 ,홍천군,한의원,경인한의원,개인,06/28/1995,,,033-432-4064,N,강원도 홍천군 남면 양덕원로 57,강원도 홍천군 남면 양덕원리 143-2,127.768174,37.614383,03/30/2018
강원도 ,홍천군,한의원,한빛한의원,개인,01/03/2005,,,033-435-1075,N,강원도 홍천군 홍천읍 꽃뫼로 104 ,강원도 홍천군 홍천읍 신장대리 80-3,127.885157,37.691235,03/30/2018
강원도 ,홍천군,한의원,홍천한의원,개인,05/01/2006,,,033-434-2159,N,강원도 홍천군 홍천읍 마지기로 18,강원도 홍천군 홍천읍 진리 98-14,127.8878752,37.69132445,03/30/2018
강원도 ,홍천군,한의원,서석한의원,개인,09/18/2007,,,033-433-3238,N,강원도 홍천군 서석면 구룡령로 2526,강원도 홍천군 서석면 풍암리 471-10,128.185487,37.712437,03/30/2018
강원도 ,홍천군,한의원,연세한의원,개인,10/22/2007,,,033-432-1275,N,강원도 홍천군 홍천읍 번영로 14-1,강원도 홍천군 홍천읍 희망리 327-25,127.881815,37.68951,03/30/2018
강원도 ,홍천군,한의원,해원한의원,개인,02/15/2008,,,033-434-7859,N,강원도 홍천군 홍천읍 꽃뫼로 78,강원도 홍천군 홍천읍 희망리 325-9,127.882334,37.690917,03/30/2018
강원도 ,홍천군,한의원,중앙한의원,개인,05/30/2008,,,033-423-5577,N,강원도 홍천군 홍천읍 번영로 33,강원도 홍천군 홍천읍 신장대리 71-11,127.884025,37.690053,03/30/2018
강원도 ,홍천군,한의원,내면우리한의원,개인,01/03/2012,,,033-434-7580,N,강원도 홍천군 내면 창촌로 44,강원도 홍천군 내면 창촌리 1596-10,128.389776,37.772056,03/30/2018
강원도,화천군,보건의료원,화천보건의료원,공립,01/01/1963,6,21,033-441-4000,Y,강원도 화천군 화천읍 강변로111,강원도 화천군 화천읍 중리 242-4,127.709116,38.107563,03/23/2018
강원도,화천군,의원,한림성심의원,사립,04/04/2016,,,033-441-1175,,강원도 화천군 사내면 사내로5길 16-1,강원도 화천군 사내면 사창리 457-54,127.520318,38.070993,03/23/2018
강원도,화천군,의원,정외과의원,사립,02/28/2002,2,8,033-441-6846,,강원도 화천군 사내면 사내로 30,강원도 화천군 사내면 사창리 456-15,127.521729,38.070671,03/23/2018
강원도,화천군,의원,화천연세의원,사립,01/12/2016,6,18,033-441-3800,,강원도 화천군 화천읍 중앙로2길 41-8,강원도 화천군 화천읍 하리 41-14,127.704086,38.103007,03/23/2018
강원도,화천군,의원,이상혁의원,사립,06/10/2008,,,033-442-2332,,강원도 화천군 화천읍 중앙로7길 10,강원도 화천군 화천읍 하리 59-3,127.706873,38.104451,03/23/2018
강원도,화천군,의원,엄경태의원,사립,02/21/2005,,,033-442-8770,,강원도 화천군 화천읍 중앙로 25,강원도 화천군 화천읍 하리59-30,127.706875,38.104038,03/23/2018
강원도,화천군,의원,화천내과의원,사립,04/26/2004,,,033-442-8001,,강원도 화천군 화천읍 중앙로 19-1,강원도 화천군 화천읍 하리59-19,127.706419,38.104259,03/23/2018
강원도,화천군,의원,중앙의원,사립,05/07/1999,,,033-442-2071,,강원도 화천군 화천읍 중앙로 9-1,강원도 화천군 화천읍 하리 44-18,127.705408,38.104878,03/23/2018
강원도,화천군,의원,김석주의원,사립,10/07/1996,,,033-442-0224,,강원도 화천군 화천읍 중앙로7길 8,강원도 화천군 화천읍 하리 59-1,127.706788,38.104418,03/23/2018
강원도,화천군,한의원,우리한의원,사립,05/30/2013,,,033-441-1075,,강원도 화천군 사내면 사내로  43,강원도 화천군 사내면 사창리 457-59,127.520959,38.071823,03/23/2018
강원도,화천군,한의원,화천한의원,사립,05/31/2005,,,033-442-0019,,강원도 화천군 화천읍 중앙로 18,강원도 화천군 화천읍 하리 48-12 ,127.705949,38.104141,03/23/2018
강원도,화천군,한의원,한마음한의원,사립,09/17/2003,,,033-442-8100,,강원도 화천군 화천읍 중앙로2길 2,강원도 화천군 화천읍 하리 48-3 ,127.705609,38.104413,03/23/2018
강원도,화천군,치과의원,행복한부부치과의원,사립,03/23/2015,,,033-441-2804,,강원도 화천군 사내면 사내로2길 1,강원도 화천군 사내면 사창리 456-39,127.521614,38.071186,03/23/2018
강원도,화천군,치과의원,이편한치과의원,사립,01/05/2016,,,033-441-8828,,강원도 화천군 화천읍 중앙로7길 10,강원도 화천군 화천읍 하리 59-3 ,127.706893,38.104438,03/23/2018
강원도,화천군,치과의원,용치과의원,사립,03/28/2011,,,033-442-7528,,강원도 화천군 화천읍 중앙로 32,강원도 화천군 화천읍 하리 20-4,127.707292,38.103321,03/23/2018
강원도,화천군,치과의원,친절한치과의원,사립,08/11/2008,,,033-442-3601,,강원도 화천군 화천읍 중앙로7길 15,강원도 화천군 화천읍 하리 61,127.706799,38.104763,03/23/2018
강원도,화천군,치과의원,권치과의원,사립,08/25/2005,,,033-441-2550,,강원도 화천군 화천읍 중앙로2길 8,강원도 화천군 화천읍 하리 43-32,127.704649,38.104636,03/23/2018
강원도,횡성군,병원,횡성대성병원,법인,07/14/1988,35,120,033-343-0901,N,강원도 횡성군 횡성읍 횡성로275,강원도 횡성군 횡성읍 입석리 153-10,127.9797562,37.47825877,04/05/2018
